id_planta,comprimento_sepala,largura_sepala,comprimento_petala,largura_petala,cidade_origem,classe
441,11.6,20.2,8.3,2.6,Campinas,Iris-setosa
442,8.2,7.7,2.9,2.1,Sorocaba,Iris-setosa
443,19.4,5.4,4.4,2.0,Sorocaba,Iris-setosa
444,10.6,13.2,5.5,2.2,São Paulo,Iris-setosa
445,13.5,10.9,5.0,2.6,Sorocaba,Iris-setosa
446,5.9,18.2,5.3,2.0,São Paulo,Iris-setosa
447,19.2,12.1,,0.9,Campinas,Iris-setosa
448,18.9,9.0,3.2,2.8,Campinas,Iris-setosa
449,7.3,5.6,7.7,0.9,Sorocaba,Iris-setosa
450,6.4,14.8,2.4,1.4,Campinas,Iris-setosa
451,18.2,5.4,4.1,2.1,Campinas,Iris-setosa
452,16.9,19.8,6.9,1.3,Campinas,Iris-setosa
453,11.3,9.2,1.8,0.5,Campinas,Iris-setosa
454,3.7,16.3,6.7,0.1,Sorocaba,Iris-setosa
455,13.6,19.1,2.0,2.2,Campinas,Iris-setosa
456,14.9,19.0,1.9,1.0,Sorocaba,Iris-setosa
457,16.7,5.1,9.7,2.9,Campinas,Iris-setosa
458,6.1,18.6,7.6,2.2,São Paulo,Iris-setosa
459,13.1,22.2,5.7,1.2,Sorocaba,Iris-setosa
460,16.5,6.6,2.9,2.1,Campinas,Iris-setosa
461,19.9,12.6,1.0,0.8,São Paulo,Iris-setosa
462,9.4,10.1,6.7,2.4,São Paulo,Iris-setosa
463,13.3,11.8,2.7,0.0,Campinas,Iris-setosa
464,4.4,7.8,1.9,2.0,Sorocaba,Iris-setosa
465,16.3,24.5,4.3,1.6,Campinas,Iris-setosa
466,5.3,23.2,8.5,0.9,Campinas,Iris-setosa
467,5.0,20.0,2.6,2.0,Campinas,Iris-setosa
468,9.4,6.7,4.3,0.5,São Paulo,Iris-setosa
469,7.9,10.2,7.4,0.5,São Paulo,Iris-setosa
470,13.7,5.1,4.3,0.2,Sorocaba,Iris-setosa
471,17.2,24.5,4.7,0.3,Sorocaba,Iris-setosa
472,11.1,4.9,1.5,2.4,Sorocaba,Iris-setosa
473,6.4,13.5,9.2,1.4,Campinas,Iris-setosa
474,18.3,2.9,3.1,1.7,São Paulo,Iris-setosa
475,8.1,5.7,9.1,0.6,Sorocaba,Iris-setosa
476,4.2,11.0,6.2,2.6,São Paulo,Iris-setosa
477,12.0,13.2,3.1,0.8,Campinas,Iris-setosa
478,5.1,20.2,6.6,2.3,São Paulo,Iris-setosa
479,4.5,4.3,6.2,0.7,São Paulo,Iris-setosa
480,6.2,12.4,6.8,0.9,São Paulo,Iris-setosa
481,6.5,14.4,5.5,2.2,Campinas,Iris-setosa
482,6.8,2.9,2.7,1.7,Campinas,Iris-setosa
483,15.5,2.8,2.1,2.2,Sorocaba,Iris-setosa
484,7.0,18.3,1.1,2.2,São Paulo,Iris-setosa
485,9.6,10.5,4.9,0.0,Campinas,Iris-setosa
486,14.5,24.8,1.9,0.5,Sorocaba,Iris-setosa
487,13.7,20.2,4.8,0.5,Sorocaba,Iris-setosa
488,3.0,9.1,4.8,0.7,Sorocaba,Iris-setosa
489,8.6,3.7,,0.5,Sorocaba,Iris-setosa
490,8.0,3.3,8.7,1.1,Sorocaba,Iris-setosa
491,9.9,14.2,7.2,1.3,Sorocaba,Iris-setosa
492,3.7,13.5,3.8,2.9,São Paulo,Iris-setosa
493,19.0,2.0,8.6,1.8,Campinas,Iris-setosa
494,11.4,23.8,1.0,0.5,Sorocaba,Iris-setosa
495,8.8,7.5,2.5,0.6,Campinas,Iris-setosa
496,3.2,12.4,9.5,2.5,Campinas,Iris-setosa
497,13.1,,7.7,1.6,Campinas,Iris-setosa
498,11.0,4.1,1.5,2.8,São Paulo,Iris-setosa
499,8.0,5.9,7.3,0.5,São Paulo,Iris-setosa
500,12.9,8.7,2.2,0.8,São Paulo,Iris-setosa
501,13.4,12.0,,2.7,Campinas,Iris-setosa
502,13.3,4.1,6.5,2.0,Sorocaba,Iris-setosa
503,16.7,8.9,7.9,1.6,São Paulo,Iris-setosa
504,10.6,,7.4,1.3,São Paulo,Iris-setosa
505,17.7,7.5,6.1,0.1,São Paulo,Iris-setosa
506,18.0,13.1,6.4,1.9,Campinas,Iris-setosa
507,5.3,7.3,2.0,0.2,São Paulo,Iris-setosa
508,16.2,23.4,3.4,2.9,Sorocaba,Iris-setosa
509,4.9,10.3,7.9,1.5,São Paulo,Iris-setosa
510,8.7,5.4,2.1,0.4,Sorocaba,Iris-setosa
511,8.0,11.3,7.7,1.4,Campinas,Iris-setosa
512,6.1,,4.4,0.7,Campinas,Iris-setosa
513,10.3,24.8,2.9,0.9,São Paulo,Iris-setosa
514,19.7,13.0,1.2,2.6,Sorocaba,Iris-setosa
515,17.2,23.7,8.0,0.0,São Paulo,Iris-setosa
516,14.0,11.0,4.5,0.6,São Paulo,Iris-setosa
517,14.2,,9.7,2.3,Campinas,Iris-setosa
518,8.8,10.6,7.9,0.9,Campinas,Iris-setosa
519,13.2,4.6,2.8,2.7,Sorocaba,Iris-setosa
520,5.4,5.4,7.8,1.1,Sorocaba,Iris-setosa
521,10.9,5.2,4.3,0.5,Sorocaba,Iris-setosa
522,10.3,8.9,4.1,0.7,São Paulo,Iris-setosa
523,7.0,20.0,,2.7,Campinas,Iris-setosa
524,6.9,15.0,1.3,2.5,Campinas,Iris-setosa
525,8.6,21.0,6.7,0.7,Sorocaba,Iris-setosa
526,8.6,23.6,1.7,1.8,São Paulo,Iris-setosa
527,12.9,8.1,2.0,0.7,São Paulo,Iris-setosa
528,19.3,6.2,3.4,1.3,Sorocaba,Iris-setosa
529,4.1,,4.2,0.9,São Paulo,Iris-setosa
530,5.7,13.5,7.5,1.0,Sorocaba,Iris-setosa
531,15.8,7.8,4.0,0.2,Sorocaba,Iris-setosa
532,16.3,22.8,1.4,0.8,Sorocaba,Iris-setosa
533,7.4,16.6,1.8,1.8,Campinas,Iris-setosa
534,18.1,13.0,9.7,1.6,Campinas,Iris-setosa
535,7.3,16.4,8.6,1.3,Campinas,Iris-setosa
536,3.4,20.2,8.6,2.7,Campinas,Iris-setosa
537,12.3,2.1,9.4,1.2,Campinas,Iris-setosa
538,18.9,,,0.4,Sorocaba,Iris-setosa
539,6.0,15.9,1.3,2.2,Sorocaba,Iris-setosa
540,19.0,2.0,,1.2,Sorocaba,Iris-setosa
541,15.5,7.3,2.6,0.5,Campinas,Iris-setosa
542,16.7,,5.7,0.6,Sorocaba,Iris-setosa
543,18.5,4.0,,0.6,Campinas,Iris-setosa
544,11.6,2.3,3.2,1.2,São Paulo,Iris-setosa
545,10.4,15.9,3.4,2.9,Sorocaba,Iris-setosa
546,5.7,,2.9,1.3,São Paulo,Iris-setosa
547,14.8,9.0,4.4,0.6,Campinas,Iris-setosa
548,4.7,11.2,,0.2,Campinas,Iris-setosa
549,17.9,10.5,5.8,0.4,Campinas,Iris-setosa
550,6.8,,9.5,1.8,Campinas,Iris-setosa
551,18.5,4.3,,1.4,Campinas,Iris-setosa
552,7.4,18.1,7.9,2.5,Sorocaba,Iris-setosa
553,15.4,6.9,4.1,0.7,Campinas,Iris-setosa
554,6.5,20.3,7.0,2.0,Campinas,Iris-setosa
555,9.2,9.1,8.2,1.8,Sorocaba,Iris-setosa
556,13.0,10.7,4.5,1.7,São Paulo,Iris-setosa
557,6.0,2.5,7.6,2.2,Sorocaba,Iris-setosa
558,14.0,6.6,9.7,1.8,São Paulo,Iris-setosa
559,5.6,20.8,,0.9,Campinas,Iris-setosa
560,8.0,9.1,4.8,2.5,São Paulo,Iris-setosa
561,13.2,15.0,8.3,2.9,São Paulo,Iris-setosa
562,14.6,7.8,8.5,0.4,Sorocaba,Iris-setosa
563,15.1,21.7,4.8,0.0,Sorocaba,Iris-setosa
564,6.7,3.1,2.4,1.9,São Paulo,Iris-setosa
565,15.5,9.1,,2.5,Sorocaba,Iris-setosa
566,11.0,16.3,4.6,2.6,São Paulo,Iris-setosa
567,4.7,4.0,5.3,0.0,Sorocaba,Iris-setosa
568,13.7,18.7,2.1,0.2,Sorocaba,Iris-setosa
569,18.1,13.4,,1.5,São Paulo,Iris-setosa
570,13.3,16.0,2.5,2.4,Campinas,Iris-setosa
571,16.8,3.4,6.4,0.1,Sorocaba,Iris-setosa
572,4.7,3.5,3.5,0.1,Campinas,Iris-setosa
573,15.3,15.1,4.3,0.7,São Paulo,Iris-setosa
574,4.9,4.2,3.1,1.7,Sorocaba,Iris-setosa
575,13.6,18.6,5.9,2.8,Sorocaba,Iris-setosa
576,18.0,10.9,2.3,2.9,São Paulo,Iris-setosa
577,16.1,15.0,5.8,1.6,Sorocaba,Iris-setosa
578,12.1,5.8,1.4,1.3,Sorocaba,Iris-setosa
579,10.9,17.4,,0.3,Sorocaba,Iris-setosa
580,18.6,19.6,8.9,1.4,São Paulo,Iris-setosa
581,11.0,6.4,6.5,1.1,Campinas,Iris-setosa
582,14.3,13.8,8.6,2.8,Campinas,Iris-setosa
583,14.7,5.9,4.2,1.7,Sorocaba,Iris-setosa
584,14.8,22.1,5.7,0.0,Campinas,Iris-setosa
585,3.2,19.3,5.4,0.7,Campinas,Iris-setosa
586,11.2,23.1,9.1,1.2,São Paulo,Iris-setosa
587,8.8,2.9,7.4,0.1,Sorocaba,Iris-setosa
588,11.1,17.3,3.8,1.7,Sorocaba,Iris-setosa
589,18.8,22.1,8.3,0.0,São Paulo,Iris-setosa
590,17.2,16.1,5.8,1.7,Campinas,Iris-setosa
591,12.3,14.4,2.5,1.6,São Paulo,Iris-setosa
592,18.6,24.2,4.5,2.7,São Paulo,Iris-setosa
593,19.7,2.9,9.4,2.8,Sorocaba,Iris-setosa
594,4.8,6.7,2.5,0.8,Sorocaba,Iris-setosa
595,3.7,20.3,8.9,1.0,São Paulo,Iris-setosa
596,4.2,7.0,3.7,1.9,São Paulo,Iris-setosa
597,19.1,11.7,6.7,0.5,Sorocaba,Iris-setosa
598,12.5,10.9,,1.9,Sorocaba,Iris-setosa
599,3.2,5.0,6.5,2.7,São Paulo,Iris-setosa
600,14.4,3.1,8.4,0.4,São Paulo,Iris-setosa
601,10.8,20.5,1.1,1.1,Campinas,Iris-setosa
602,7.7,16.4,2.9,0.1,Campinas,Iris-setosa
603,10.6,21.6,2.6,1.0,Sorocaba,Iris-setosa
604,9.7,20.1,9.6,1.8,Sorocaba,Iris-setosa
605,5.4,5.1,2.9,1.1,São Paulo,Iris-setosa
606,5.3,9.9,4.6,0.0,Campinas,Iris-setosa
607,4.7,6.3,2.7,2.9,Sorocaba,Iris-setosa
608,9.5,16.6,9.5,2.1,Campinas,Iris-setosa
609,16.1,20.9,1.8,0.2,São Paulo,Iris-setosa
610,3.5,16.3,9.6,2.8,São Paulo,Iris-setosa
611,9.3,17.7,6.4,0.3,São Paulo,Iris-setosa
612,14.8,,6.8,2.8,Sorocaba,Iris-setosa
613,9.7,14.1,,1.3,São Paulo,Iris-setosa
614,18.8,,4.7,0.7,Sorocaba,Iris-setosa
615,9.5,11.3,,2.4,Campinas,Iris-setosa
616,12.8,14.5,8.5,1.2,São Paulo,Iris-setosa
617,12.2,3.2,,1.7,São Paulo,Iris-setosa
618,15.6,,3.7,1.9,Sorocaba,Iris-setosa
619,9.7,3.4,8.4,1.8,Sorocaba,Iris-setosa
620,11.9,9.9,8.7,2.8,São Paulo,Iris-setosa
621,6.7,4.4,7.4,0.7,Sorocaba,Iris-setosa
622,13.1,22.1,3.9,2.2,Sorocaba,Iris-setosa
623,14.3,13.8,8.6,2.8,Campinas,Iris-setosa
624,12.1,9.1,1.8,1.7,Campinas,Iris-setosa
625,12.1,19.4,3.0,2.6,São Paulo,Iris-setosa
626,9.5,22.5,5.4,0.7,São Paulo,Iris-setosa
627,18.6,,5.1,1.1,Campinas,Iris-setosa
628,16.8,,9.5,0.3,São Paulo,Iris-setosa
629,13.2,18.1,3.2,2.3,Sorocaba,Iris-setosa
630,14.3,3.4,6.4,0.9,Campinas,Iris-setosa
631,7.0,7.4,7.8,0.7,São Paulo,Iris-setosa
632,13.5,12.1,3.2,2.5,Campinas,Iris-setosa
633,12.0,18.8,4.2,2.9,Sorocaba,Iris-setosa
634,6.9,9.1,4.7,1.7,Campinas,Iris-setosa
635,4.9,17.0,,0.7,São Paulo,Iris-setosa
636,10.9,6.1,2.8,1.4,São Paulo,Iris-setosa
637,8.2,24.9,5.6,1.3,Sorocaba,Iris-setosa
638,16.4,10.7,6.4,1.8,Campinas,Iris-setosa
639,3.6,22.4,7.0,1.4,São Paulo,Iris-setosa
640,5.2,22.6,3.4,1.8,Campinas,Iris-setosa
641,3.2,14.2,5.0,0.4,São Paulo,Iris-setosa
642,13.3,12.0,,2.0,Sorocaba,Iris-setosa
643,3.8,2.1,7.3,0.3,Sorocaba,Iris-setosa
644,19.1,12.6,7.6,1.4,Campinas,Iris-setosa
645,7.1,20.9,4.2,1.6,Campinas,Iris-setosa
646,5.4,4.0,,1.4,Sorocaba,Iris-setosa
647,6.0,14.2,5.4,0.3,Campinas,Iris-setosa
648,12.4,20.5,4.5,0.9,Sorocaba,Iris-setosa
649,8.2,15.4,2.4,2.9,Sorocaba,Iris-setosa
650,7.0,21.4,1.3,2.3,Campinas,Iris-setosa
651,10.7,,1.8,1.6,São Paulo,Iris-setosa
652,13.7,10.7,2.8,0.0,Campinas,Iris-setosa
653,7.4,15.7,4.8,2.6,Campinas,Iris-setosa
654,7.3,10.2,,1.9,Campinas,Iris-setosa
655,4.0,9.3,3.0,1.0,São Paulo,Iris-setosa
656,6.9,16.1,4.2,2.2,Sorocaba,Iris-setosa
657,5.7,3.0,2.3,1.2,São Paulo,Iris-setosa
658,15.6,6.8,1.7,0.2,Sorocaba,Iris-setosa
659,13.4,10.0,5.2,1.9,São Paulo,Iris-setosa
660,3.5,4.1,7.5,1.1,Campinas,Iris-setosa
661,12.8,,8.4,2.6,São Paulo,Iris-setosa
662,13.8,23.0,3.6,2.4,São Paulo,Iris-setosa
663,10.3,15.8,4.7,1.5,Campinas,Iris-setosa
664,15.4,10.7,1.1,1.6,Campinas,Iris-setosa
665,13.5,14.0,2.9,2.4,São Paulo,Iris-setosa
666,13.6,,4.6,2.4,Sorocaba,Iris-setosa
667,16.4,18.2,3.7,1.9,Campinas,Iris-setosa
668,15.8,6.4,7.8,0.9,Campinas,Iris-setosa
669,4.6,17.1,3.1,0.6,Sorocaba,Iris-setosa
670,12.8,4.3,3.1,2.7,São Paulo,Iris-setosa
671,16.0,19.5,,0.7,Sorocaba,Iris-setosa
672,9.9,12.8,9.7,2.4,Sorocaba,Iris-setosa
673,5.2,,1.4,0.5,São Paulo,Iris-setosa
674,4.3,15.7,5.8,0.9,Sorocaba,Iris-setosa
675,15.4,14.3,4.3,2.6,Campinas,Iris-setosa
676,9.1,7.7,2.9,0.7,Campinas,Iris-setosa
677,15.5,16.3,3.1,1.4,Sorocaba,Iris-setosa
678,13.8,6.6,5.6,2.5,Campinas,Iris-setosa
679,15.9,15.1,6.1,0.8,Sorocaba,Iris-setosa
680,12.4,,7.8,1.8,São Paulo,Iris-setosa
681,9.7,,5.2,2.3,São Paulo,Iris-setosa
682,4.6,8.7,6.5,0.2,Campinas,Iris-setosa
683,5.3,15.5,3.5,1.5,Campinas,Iris-setosa
684,12.3,5.5,4.0,0.6,São Paulo,Iris-setosa
685,9.5,7.8,5.1,0.1,São Paulo,Iris-setosa
686,13.5,5.5,3.6,1.7,São Paulo,Iris-setosa
687,16.3,10.9,5.6,0.8,Campinas,Iris-setosa
688,19.8,4.9,6.6,1.9,Sorocaba,Iris-setosa
689,3.0,23.2,3.8,1.8,São Paulo,Iris-setosa
690,14.3,14.7,3.1,2.9,Campinas,Iris-setosa
691,9.3,16.9,4.5,0.1,Sorocaba,Iris-setosa
692,8.1,6.2,9.6,0.2,Sorocaba,Iris-setosa
693,17.0,12.1,,2.9,Sorocaba,Iris-setosa
694,17.1,18.6,9.9,2.8,São Paulo,Iris-setosa
695,15.6,,8.4,0.0,São Paulo,Iris-setosa
696,19.9,9.3,4.0,2.0,Sorocaba,Iris-setosa
697,10.5,12.5,1.8,2.2,Sorocaba,Iris-setosa
698,11.9,3.6,6.1,1.7,Sorocaba,Iris-setosa
699,19.2,,1.1,1.7,Sorocaba,Iris-setosa
700,6.6,10.8,7.5,2.6,Campinas,Iris-setosa
701,3.3,6.3,9.4,2.2,Sorocaba,Iris-setosa
702,17.8,21.5,6.2,2.0,São Paulo,Iris-setosa
703,18.9,13.3,2.9,2.5,Sorocaba,Iris-setosa
704,15.8,,3.2,1.7,Sorocaba,Iris-setosa
705,16.2,21.5,9.3,2.0,Campinas,Iris-setosa
706,16.9,15.5,4.3,1.4,Sorocaba,Iris-setosa
707,13.0,20.0,1.4,1.5,São Paulo,Iris-setosa
708,6.1,4.1,7.0,1.9,São Paulo,Iris-setosa
709,18.8,2.7,8.7,0.8,Campinas,Iris-setosa
710,13.3,10.6,2.4,2.6,Campinas,Iris-setosa
711,16.6,,4.0,1.0,Campinas,Iris-setosa
712,11.0,19.9,5.9,2.8,Sorocaba,Iris-setosa
713,18.5,6.9,3.0,2.8,Campinas,Iris-setosa
714,14.1,9.4,6.9,1.4,Sorocaba,Iris-setosa
715,15.5,17.1,7.5,2.9,Campinas,Iris-setosa
716,9.0,10.5,7.6,1.1,Campinas,Iris-setosa
717,14.2,17.9,4.1,0.2,Campinas,Iris-setosa
718,13.0,7.0,5.0,0.2,Sorocaba,Iris-setosa
719,3.9,7.4,,2.8,São Paulo,Iris-setosa
720,5.7,17.6,8.4,1.0,Sorocaba,Iris-setosa
721,13.1,9.9,,1.5,Campinas,Iris-setosa
722,13.6,13.0,2.5,2.9,Campinas,Iris-setosa
723,19.0,12.9,2.7,2.5,Sorocaba,Iris-setosa
724,13.9,13.4,5.5,2.6,Campinas,Iris-setosa
725,16.3,21.8,5.7,2.4,São Paulo,Iris-setosa
726,13.4,16.5,6.4,0.4,Sorocaba,Iris-setosa
727,6.7,9.7,4.6,0.2,Campinas,Iris-setosa
728,19.6,,5.7,2.9,São Paulo,Iris-setosa
729,11.2,13.7,6.8,1.5,Sorocaba,Iris-setosa
730,7.3,20.2,4.8,0.1,São Paulo,Iris-setosa
731,8.2,4.6,6.4,0.5,Sorocaba,Iris-setosa
732,3.1,3.8,4.5,0.3,Sorocaba,Iris-setosa
733,13.9,23.4,4.2,0.8,Sorocaba,Iris-setosa
734,15.6,5.0,3.7,0.8,São Paulo,Iris-setosa
735,17.1,7.3,4.7,1.8,São Paulo,Iris-setosa
736,16.4,16.9,4.5,1.6,Sorocaba,Iris-setosa
737,-94.0,9.4,3.4,0.5,São Paulo,Iris-setosa
738,11.2,12.2,9.1,1.5,Sorocaba,Iris-setosa
739,4.6,,9.6,0.9,São Paulo,Iris-setosa
740,5.8,19.0,9.5,1.5,São Paulo,Iris-setosa
741,3.5,22.4,4.0,1.2,Campinas,Iris-setosa
742,4.7,13.2,9.8,0.7,Sorocaba,Iris-setosa
743,4.5,18.1,7.1,0.0,Campinas,Iris-setosa
744,9.7,11.4,3.8,1.9,São Paulo,Iris-setosa
745,12.5,17.2,5.5,0.9,Campinas,Iris-setosa
746,10.5,4.8,7.3,0.6,Sorocaba,Iris-setosa
747,17.4,18.9,6.2,2.1,São Paulo,Iris-setosa
748,12.5,6.1,8.4,1.1,Campinas,Iris-setosa
749,6.4,15.9,6.9,0.7,Sorocaba,Iris-setosa
750,9.3,12.9,9.3,2.8,São Paulo,Iris-setosa
751,16.8,7.6,4.8,1.8,São Paulo,Iris-setosa
752,17.1,9.9,8.2,1.6,Sorocaba,Iris-setosa
753,5.0,17.4,4.6,0.1,Campinas,Iris-setosa
754,4.7,20.9,1.2,2.9,São Paulo,Iris-setosa
755,14.1,2.9,9.4,2.8,Campinas,Iris-setosa
756,18.7,6.6,2.4,1.9,Campinas,Iris-setosa
757,13.1,,3.4,2.7,Campinas,Iris-setosa
758,19.0,4.4,9.9,1.5,Sorocaba,Iris-setosa
759,4.3,,4.7,1.0,Sorocaba,Iris-setosa
760,17.3,20.7,6.3,1.6,Sorocaba,Iris-setosa
761,3.8,2.8,2.4,0.5,São Paulo,Iris-setosa
762,16.4,15.3,4.0,2.1,São Paulo,Iris-setosa
763,15.1,16.3,8.1,1.9,São Paulo,Iris-setosa
764,8.7,8.5,5.5,1.8,Sorocaba,Iris-setosa
765,7.0,6.1,1.1,1.6,São Paulo,Iris-setosa
766,11.8,16.0,2.2,0.8,Sorocaba,Iris-setosa
767,7.0,18.5,8.5,1.2,Sorocaba,Iris-setosa
768,14.2,17.2,4.6,2.4,Campinas,Iris-setosa
769,5.4,3.2,2.7,1.8,Sorocaba,Iris-setosa
770,17.9,12.6,1.4,1.7,São Paulo,Iris-setosa
771,13.9,7.2,3.9,1.4,Campinas,Iris-setosa
772,3.8,5.4,1.1,0.5,São Paulo,Iris-setosa
773,5.7,,4.9,2.5,Sorocaba,Iris-setosa
774,19.2,12.1,,0.9,Campinas,Iris-setosa
775,4.6,,9.0,2.8,Campinas,Iris-setosa
776,4.9,18.0,5.5,2.6,Sorocaba,Iris-setosa
777,7.4,12.4,5.2,1.4,Sorocaba,Iris-setosa
778,14.7,15.2,4.2,2.0,São Paulo,Iris-setosa
779,17.8,,7.6,2.5,São Paulo,Iris-setosa
780,15.2,2.8,6.2,0.1,São Paulo,Iris-setosa
781,16.1,21.4,7.3,1.0,Sorocaba,Iris-setosa
782,18.0,17.2,2.9,1.3,Campinas,Iris-setosa
783,13.9,16.3,4.9,0.5,Campinas,Iris-setosa
784,4.2,4.7,4.0,0.3,São Paulo,Iris-setosa
785,15.0,9.4,1.2,0.5,Campinas,Iris-setosa
786,4.6,17.7,4.9,2.9,Campinas,Iris-setosa
787,6.3,3.2,3.9,0.3,São Paulo,Iris-setosa
788,15.9,,1.1,2.2,São Paulo,Iris-setosa
789,3.4,21.6,5.3,1.7,Campinas,Iris-setosa
790,6.6,14.1,,1.7,Campinas,Iris-setosa
791,19.5,6.9,5.9,1.2,Sorocaba,Iris-setosa
792,3.6,,8.7,1.4,São Paulo,Iris-setosa
793,4.1,3.2,7.0,0.1,Campinas,Iris-setosa
794,5.3,22.3,5.0,1.5,São Paulo,Iris-setosa
795,4.8,7.6,6.5,2.2,Campinas,Iris-setosa
796,15.7,3.2,5.5,0.4,Campinas,Iris-setosa
797,4.6,12.2,3.0,1.1,São Paulo,Iris-setosa
798,18.4,13.3,5.0,2.1,Sorocaba,Iris-setosa
799,5.0,11.9,7.6,2.3,São Paulo,Iris-setosa
800,7.7,3.8,4.2,2.7,São Paulo,Iris-setosa
801,10.2,7.8,4.4,2.4,Sorocaba,Iris-setosa
802,5.1,4.3,1.5,2.4,São Paulo,Iris-setosa
803,19.4,3.7,6.6,1.9,São Paulo,Iris-setosa
804,15.6,,5.1,0.7,Campinas,Iris-setosa
805,8.0,21.8,5.7,2.4,São Paulo,Iris-setosa
806,10.6,11.1,7.2,0.7,São Paulo,Iris-setosa
807,6.2,13.5,3.3,1.3,Sorocaba,Iris-setosa
808,16.7,14.9,5.3,1.1,Sorocaba,Iris-setosa
809,18.0,23.6,6.4,2.8,Sorocaba,Iris-setosa
810,15.8,15.7,7.3,0.9,Sorocaba,Iris-setosa
811,14.8,2.2,3.8,0.6,Campinas,Iris-setosa
812,5.1,22.3,8.7,1.1,Sorocaba,Iris-setosa
813,16.0,9.3,8.6,1.0,Sorocaba,Iris-setosa
814,15.6,14.4,5.3,2.6,Sorocaba,Iris-setosa
815,16.7,24.5,9.0,0.9,São Paulo,Iris-setosa
816,18.0,15.8,3.0,0.8,Sorocaba,Iris-setosa
817,11.3,,5.8,0.6,Sorocaba,Iris-setosa
818,14.5,8.5,1.5,0.1,Campinas,Iris-setosa
819,7.3,5.3,8.1,2.5,Campinas,Iris-setosa
820,5.4,,8.0,1.6,São Paulo,Iris-setosa
821,9.5,23.4,2.8,0.0,Campinas,Iris-setosa
822,7.6,23.1,5.7,0.9,Campinas,Iris-setosa
823,5.7,22.0,9.5,0.7,Sorocaba,Iris-setosa
824,17.0,4.6,3.9,1.5,São Paulo,Iris-setosa
825,10.8,5.0,2.6,1.1,São Paulo,Iris-setosa
826,11.3,6.5,5.0,1.4,Campinas,Iris-setosa
827,19.1,12.5,5.8,2.1,São Paulo,Iris-setosa
828,16.5,10.1,4.0,2.2,São Paulo,Iris-setosa
829,19.2,10.0,8.9,0.6,Sorocaba,Iris-setosa
830,6.9,,,0.4,São Paulo,Iris-setosa
831,16.2,23.8,8.6,2.4,Campinas,Iris-setosa
832,17.7,9.1,9.0,1.7,São Paulo,Iris-setosa
833,12.0,23.6,4.0,1.1,São Paulo,Iris-setosa
834,16.1,12.6,5.3,1.1,Campinas,Iris-setosa
835,10.9,22.4,4.0,0.5,Campinas,Iris-setosa
836,5.9,24.9,1.1,0.7,Sorocaba,Iris-setosa
837,3.6,16.6,4.4,0.6,São Paulo,Iris-setosa
838,8.5,6.6,1.5,1.4,Sorocaba,Iris-setosa
839,3.5,9.3,1.2,2.5,Campinas,Iris-setosa
840,9.9,13.9,8.6,0.7,Campinas,Iris-setosa
841,7.3,15.4,8.6,0.0,São Paulo,Iris-setosa
842,4.6,11.1,9.1,0.4,Campinas,Iris-setosa
843,5.3,17.4,,2.5,São Paulo,Iris-setosa
844,15.2,4.8,4.1,2.4,Sorocaba,Iris-setosa
845,4.3,5.6,3.5,2.6,Sorocaba,Iris-setosa
846,18.4,14.5,1.7,2.7,Sorocaba,Iris-setosa
847,7.9,19.9,7.6,2.4,Sorocaba,Iris-setosa
848,8.0,16.1,9.9,1.1,Campinas,Iris-setosa
849,6.7,13.8,,0.5,Campinas,Iris-setosa
850,14.3,13.8,8.6,2.8,Campinas,Iris-setosa
851,8.1,13.6,8.3,0.5,São Paulo,Iris-setosa
852,4.6,18.9,4.4,0.5,São Paulo,Iris-setosa
853,9.1,22.9,9.1,1.6,São Paulo,Iris-setosa
854,8.0,5.2,6.8,2.9,Campinas,Iris-setosa
855,14.8,7.4,5.0,0.4,Sorocaba,Iris-setosa
856,9.7,8.3,7.8,0.8,Campinas,Iris-setosa
857,12.8,17.6,3.6,0.7,Campinas,Iris-setosa
858,4.2,13.6,1.4,0.6,Sorocaba,Iris-setosa
859,8.6,5.7,2.6,2.1,São Paulo,Iris-setosa
860,3.0,9.3,2.3,2.9,Sorocaba,Iris-setosa
861,12.0,3.2,,0.4,Sorocaba,Iris-setosa
862,7.3,,6.5,0.5,Campinas,Iris-setosa
863,14.4,18.4,4.8,0.9,Sorocaba,Iris-setosa
864,5.0,,3.9,1.7,Campinas,Iris-setosa
865,13.9,4.4,,0.1,São Paulo,Iris-setosa
866,16.7,16.2,9.0,1.9,Campinas,Iris-setosa
867,16.0,15.3,4.1,0.0,Sorocaba,Iris-setosa
868,5.2,7.3,7.6,0.1,São Paulo,Iris-setosa
869,7.4,10.3,6.7,1.0,Sorocaba,Iris-setosa
870,12.7,12.9,7.3,0.9,São Paulo,Iris-setosa
871,16.9,20.2,9.0,1.1,Campinas,Iris-setosa
872,12.0,2.5,4.2,0.8,Sorocaba,Iris-setosa
873,18.3,6.8,8.7,2.0,São Paulo,Iris-setosa
874,11.9,13.0,3.8,0.1,Campinas,Iris-setosa
875,9.1,9.7,7.4,2.5,Campinas,Iris-setosa
876,5.6,15.7,7.5,2.0,São Paulo,Iris-setosa
877,12.4,21.1,7.1,1.6,Campinas,Iris-setosa
878,3.6,11.2,1.2,2.5,São Paulo,Iris-setosa
879,11.3,12.3,7.5,1.0,Sorocaba,Iris-setosa
880,3.3,20.4,8.5,1.3,Campinas,Iris-setosa
881,13.4,12.7,4.8,0.2,Sorocaba,Iris-setosa
882,18.8,22.1,8.3,0.0,São Paulo,Iris-setosa
